N,P,K,temperature,humidity,ph,rainfall,label,rainfall_log,N_P_ratio,N_K_ratio,P_K_ratio,total_nutrients,climate_index,temp_humidity,rain_temp
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya,5.349050073710926,0.6875,0.7021276595744681,1.0,126,13.04206103800534,2744.1582892858005,6115.353351890141
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,papaya,5.206901383507473,0.6938775510204082,0.6938775510204082,0.9795918367346939,130,20.545581877706855,3750.1357096501624,7450.2998881624935
49,54,50,25.62446619,93.18240298,6.762522087000001,97.26336657,papaya,4.587651288009877,0.8909090909090909,0.9607843137254902,1.0588235294117647,153,24.299486349910485,2387.7493346639653,2492.3218481985414
40,65,49,35.32876402,91.06138506,6.678449317999999,163.9069365,papaya,5.105381293568661,0.6060606060606061,0.8,1.3,154,19.508495230090542,3217.086184119094,5790.629480849625
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya,4.164383361557991,1.2830188679245282,1.36,1.04,169,35.0245471250291,2253.934249634577,1547.4355417266113
50,46,52,31.18298415,90.21646909,6.734005647999999,54.01872359,papaya,4.007673556208788,1.0638297872340425,0.9433962264150944,0.8679245283018868,148,51.132024557068334,2813.2187257024348,1684.465001510201
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,papaya,4.385421063949771,1.015625,1.2745098039215685,1.2352941176470589,178,36.27384520064317,2911.7746732590904,2527.4634115708322
40,49,47,42.93368602,91.1756748,6.501521192,246.36132680000003,papaya,5.510850129226846,0.8,0.8333333333333334,1.0208333333333333,136,15.825059823073467,3914.5077945248263,10577.199852301814
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya,5.448956098556627,0.7777777777777778,0.8571428571428571,1.0816326530612246,143,9.37623612280152,2180.118505921434,5351.262771244992
49,55,51,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya,4.9139000844189935,0.875,0.9423076923076923,1.0576923076923077,155,17.152389208545475,2335.631447594545,3361.9509280710545
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,papaya,4.7516751776034445,0.9365079365079365,1.18,1.24,170,34.96160515704857,4047.787204146735,4976.836311734452
63,58,47,26.83054058,90.75379971,6.864143752,144.66564440000005,papaya,4.981313888553886,1.0677966101694916,1.3125,1.2083333333333333,168,16.71618256959667,2434.9735059083473,3881.4574426060512
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya,4.343194196132257,1.0606060606060606,1.320754716981132,1.2264150943396226,187,36.81369471881185,2832.922409011993,2310.497955130953
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya,4.760603416709506,1.2352941176470589,1.1886792452830188,0.9433962264150944,165,22.86085634552966,2670.52279289245,3317.6249700562184
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,papaya,4.286858379622762,0.6153846153846154,0.8333333333333334,1.3333333333333333,151,41.76793255596864,3038.0989731030245,2331.4987819822686
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,papaya,3.751517541664755,1.0677966101694916,1.2352941176470589,1.1372549019607843,171,95.64627411283426,4073.1595661665506,1789.7279245441036
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,papaya,4.333954722505964,0.7627118644067796,0.9,1.16,152,35.675641994028226,2720.0971656975485,2265.4630470095144
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya,4.483385979400162,0.9428571428571428,1.375,1.4375,182,25.05065007702432,2217.8327466216556,2073.864819232613
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya,4.958205331489941,0.7941176470588235,1.0188679245283019,1.2641509433962264,173,23.387007780194104,3328.862645019777,5042.473820737603
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,papaya,4.428798225155487,1.0147058823529411,1.3018867924528301,1.2641509433962264,188,31.227191573384395,2617.7945441022425,2296.0222571204445
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,papaya,5.016278148537725,0.9710144927536232,1.34,1.36,184,21.59897939921563,3258.1805728551703,5284.9054209350925
45,57,47,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya,5.091841689345768,0.7758620689655172,0.9375,1.1875,149,12.929142700701995,2103.4320029040746,3746.1059255053924
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,papaya,4.490096840926951,1.0980392156862746,1.0566037735849056,0.9433962264150944,158,34.24597845139492,3052.3466928885723,2915.9651871412534
70,50,53,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya,5.155288701840863,1.3725490196078431,1.2962962962962963,0.9259259259259259,173,19.54724725895606,3388.4340896182225,6456.435755838646
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,papaya,5.389720592319049,0.9166666666666666,0.9565217391304348,1.0217391304347827,136,16.744099373927803,3669.3378863838943,8449.122881739733
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya,4.5517091194688994,0.819672131147541,1.0416666666666667,1.25,157,31.874284085817784,3021.4999602396906,3055.5558524753474
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,papaya,5.3531536664225845,1.0,0.9629629629629629,0.9444444444444444,156,16.914275720881168,3573.5388167495275,8070.784988612216
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,papaya,5.4631816407485125,0.5072463768115942,0.7608695652173914,1.4782608695652173,148,16.40176835431484,3868.301482412379,10083.386679619489
68,69,52,25.65492304,92.74501561,6.813383387000001,52.95477913,papaya,3.9881462722108023,0.9714285714285714,1.2830188679245282,1.3018867924528301,189,44.099267501128004,2379.3662378181484,1358.5507831803482
32,55,52,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya,5.0792762562036975,0.5714285714285714,0.6037735849056604,1.0377358490566038,139,21.5245787179422,3458.0901454471973,6001.374291921799
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,papaya,4.153982114300349,0.5714285714285714,0.6153846153846154,1.0576923076923077,138,43.30703789716281,2758.09988495305,1855.9889182882243
48,62,47,25.34756111,93.02871078,6.803094965,174.40123369999995,papaya,5.167076113550746,0.7619047619047619,1.0,1.2916666666666667,157,13.443753397502851,2358.050931480566,4420.64592887014
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,papaya,5.492321284305233,0.5571428571428572,0.7222222222222222,1.2777777777777777,161,9.933707583197739,2412.104940569882,6270.407276742984
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,papaya,5.486784965588221,0.7903225806451613,1.065217391304348,1.326086956521739,155,12.833339278999414,3098.989536940355,7880.025389560769
48,57,54,29.02328049,90.20396783,6.617703177999999,126.8069869,papaya,4.850521211028083,0.8275862068965517,0.8727272727272727,1.0363636363636364,159,20.484130978609485,2618.0150596410267,3680.3547488904555
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya,4.533875815081985,1.0298507462686568,1.38,1.32,184,38.73764792171201,3607.2022712669286,3685.1554432565918
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya,5.4616966161143505,0.9464285714285714,0.9464285714285714,0.9821428571428571,163,12.912407526723763,3040.828496467304,7814.1682206089
38,61,52,31.22790131,94.94021378,6.620729882000001,46.44279118,papaya,3.859524588962073,0.6129032258064516,0.7169811320754716,1.150943396226415,151,62.491762236830134,2964.7836262721416,1450.3108995299785
57,64,55,26.68386496,92.9585411,6.583760498999999,62.50689682,papaya,4.151148511339445,0.8769230769230769,1.0178571428571428,1.1428571428571428,176,39.05864216010374,2480.49315759101,1667.9255938135336
51,57,55,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya,4.695105179875173,0.8793103448275862,0.9107142857142857,1.0178571428571428,163,20.355623138031127,2227.115155837773,2678.3076056773866
56,65,45,38.2016825,93.97379963,6.751298936,218.09088140000003,papaya,5.3894866272962805,0.8484848484848485,1.2173913043478262,1.4130434782608696,166,16.385699093654186,3589.9572567838773,8331.438607387956
54,66,52,36.56769731,93.79503425,6.867554147000001,104.4218596,papaya,4.657970011188004,0.8059701492537313,1.0188679245283019,1.2452830188679245,172,32.534698540217015,3429.868421635083,3818.4669544001176
58,55,47,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya,5.4876409770632035,1.0357142857142858,1.2083333333333333,1.1458333333333333,160,10.09988884052327,2441.005674277344,6270.784942304084
68,70,54,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya,4.021384941076282,0.9577464788732394,1.2363636363636363,1.2727272727272727,192,52.052276314841286,2903.38758911771,1714.5533716055102
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya,5.0114349669393485,0.7,0.75,1.0535714285714286,156,25.204337961720544,3783.6751870887165,5980.021724354915
43,64,47,38.58954491,91.58076549,6.8256647820000005,102.2708231,papaya,4.637354888020485,0.6615384615384615,0.8958333333333334,1.3333333333333333,154,34.22128299826181,3534.0600627685335,3946.5845210001157
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,papaya,5.4837289584289985,0.5147058823529411,0.7,1.34,151,15.642189077291277,3765.7436989548855,9904.564525307327
56,59,55,37.03551903,91.79430166,6.551892637999999,188.5181422,papaya,5.244484757143134,0.9333333333333333,1.0,1.0535714285714286,170,17.93838609069317,3399.649605974491,6981.867242948347
39,64,53,23.012401800000006,91.07355541,6.598860305,208.3357976,papaya,5.343939649705322,0.6,0.7222222222222222,1.1851851851851851,156,10.011767096109338,2095.821250449484,4794.307083694677
18,30,29,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut,5.418720816584482,0.5806451612903226,0.6,1.0,77,11.016446164450288,2485.204126664215,6010.655671158344
37,23,28,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut,5.4175246137557265,1.5416666666666667,1.2758620689655173,0.7931034482758621,88,10.720969928117595,2415.656190507031,5745.512835843027
13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut,5.024381644604894,0.4482758620689655,0.38235294117647056,0.8235294117647058,74,17.692390820011436,2690.591386129076,4249.790595648839
2,21,35,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut,5.197529128745129,0.09090909090909091,0.05555555555555555,0.5833333333333334,58,12.670119711878744,2291.0730589358323,4500.8141978159065
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,5.207813871751946,0.5263157894736842,0.2777777777777778,0.5,63,15.161670339520857,2769.949662417762,5050.731890285977
7,11,32,29.25902906,95.11294697,5.542169138999999,184.7624496,coconut,5.224468704770473,0.5833333333333334,0.21212121212121213,0.3333333333333333,50,14.981028110739711,2782.9124793774686,5405.969882043185
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,5.023553251510035,6.5,1.21875,0.15625,75,16.71198646829952,2539.3907424529507,4090.9554038539277
34,6,27,25.84726298,90.92669463,5.8607404810000014,147.8888994,coconut,5.003200386205751,4.857142857142857,1.2142857142857142,0.21428571428571427,67,15.784965819982167,2350.2061880037636,3822.523274614565
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,5.191909678351936,1.0,1.0333333333333334,1.0,90,13.452639186441695,2418.9406785768374,4753.850429467501
25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut,5.250550137227307,3.125,0.6944444444444444,0.19444444444444445,67,14.766092579640471,2815.467630198518,5383.8225271699575
16,18,26,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut,4.987308264223234,0.8421052631578947,0.5925925925925926,0.6666666666666666,60,17.81641790796524,2610.8435590363574,4138.684904965761
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut,5.297434407854713,2.3636363636363638,0.7647058823529411,0.29411764705882354,69,13.715523429128817,2740.683706666299,5621.332715286348
27,8,32,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut,4.979028565918492,3.0,0.8181818181818182,0.24242424242424243,67,17.924963680354566,2605.091103689694,3897.9304584845736
37,18,30,27.63551259,99.34854917,6.38488418,157.91715369999997,coconut,5.0683830205166895,1.9473684210526316,1.1935483870967742,0.5806451612903226,85,17.276599897886097,2745.548081385769,4364.121489253314
19,15,34,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut,5.379526339561994,1.1875,0.5428571428571428,0.42857142857142855,68,12.081227674851442,2620.653925812953,5677.916259504075
0,19,33,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut,5.326519213104615,0.0,0.0,0.5588235294117647,52,12.560985077185961,2584.054098877596,5554.603874227011
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut,5.302277686617885,1.4761904761904763,1.1481481481481481,0.7407407407407407,77,12.428472993665928,2495.558263683277,5107.8597320705
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,5.1536039682473715,0.5,0.2727272727272727,0.5151515151515151,58,14.006186221528749,2423.8272380841795,4464.719406658745
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,5.389097169218944,1.8333333333333333,0.7333333333333333,0.36666666666666664,62,12.162561297261131,2663.6686853779433,6111.525888383257
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,5.064105633899804,4.428571428571429,1.1481481481481481,0.2222222222222222,63,16.808196511275476,2659.709775601685,4580.146350941151
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,5.1518891925165065,4.857142857142857,1.096774193548387,0.1935483870967742,70,15.206722295641963,2627.0761557557316,4651.679825302973
24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut,5.156070182090505,3.4285714285714284,0.7272727272727273,0.18181818181818182,62,14.587601318167009,2530.67697562257,4849.0056620876985
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,5.060524887322806,0.1111111111111111,0.037037037037037035,0.2962962962962963,35,16.435867235840245,2591.496690753544,4310.650039889041
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,5.330524654085129,2.2142857142857144,0.9117647058823529,0.38235294117647056,77,12.777379407513257,2639.1205821469666,5680.960749674657
10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut,5.0176111143867805,1.0,0.3448275862068966,0.3103448275862069,47,18.056770749467592,2727.475785078326,4353.336882141651
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,5.151128736396328,1.2857142857142858,1.3333333333333333,1.0,89,14.751375032650294,2546.4742577274096,4562.535580884015
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,4.969398792151889,1.52,1.1176470588235294,0.7058823529411765,95,19.064498876281736,2744.1501318044793,4043.64616297214
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,5.192754306490589,1.5714285714285714,0.4230769230769231,0.23076923076923078,42,15.409338127573854,2773.1191263283895,5134.759056266678
16,14,30,29.70931288,96.30484325,6.37466756,209.84539930000005,coconut,5.351125160177421,1.0666666666666667,0.5161290322580645,0.45161290322580644,60,13.569898747957197,2861.150719973606,6234.362624232234
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut,5.0122563108716855,2.2,0.9166666666666666,0.3888888888888889,82,17.466897704725817,2624.2852200252482,4051.755891176452
16,6,29,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut,4.891469685125703,2.2857142857142856,0.5333333333333333,0.2,51,20.226516056275322,2693.1427650152914,3870.284294647265
32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut,4.911491760303141,2.6666666666666665,1.0,0.34375,74,17.220496823101676,2339.265126215524,3380.3139638443395
38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut,5.2776156245293295,2.533333333333333,1.2258064516129032,0.45161290322580644,82,12.53453172762219,2455.5425118806193,5247.6437242876855
8,6,33,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut,5.152978226906174,1.1428571428571428,0.23529411764705882,0.17647058823529413,47,15.312145592370022,2648.1712064091107,4862.2905894959285
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,5.327683760474463,3.2857142857142856,0.6764705882352942,0.17647058823529413,62,13.137982096622695,2705.9036234564273,5980.810268680931
29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut,5.085932600758837,1.1153846153846154,0.8055555555555556,0.6944444444444444,89,16.068850247791918,2598.8263843085942,4557.921956989282
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut,5.391462409133487,1.6,0.7058823529411765,0.4117647058823529,71,12.483847431429526,2740.506434297295,6420.3990144951
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,5.38943871726289,2.4615384615384617,1.032258064516129,0.3870967741935484,74,11.36901961190948,2490.7291936496795,5537.586747331
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,5.3428993463358925,1.1538461538461537,0.9375,0.78125,86,12.40911840911877,2594.9717371773513,5476.151453934047
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,5.274588179114573,0.6363636363636364,0.3888888888888889,0.5833333333333334,70,13.894313368206745,2713.698721869783,5737.0062092980725
27,22,29,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut,4.9864603452782035,1.173913043478261,0.9,0.7333333333333333,78,18.150241566947322,2657.5082519703874,4192.6914337458975
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut,5.083820208458422,6.666666666666667,1.3333333333333333,0.16666666666666666,74,17.25569274487171,2784.886261048746,4568.6042922373945
17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut,5.061107105725887,1.4166666666666667,0.5151515151515151,0.3333333333333333,60,17.01412911614353,2684.235480271211,4505.449369925726
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,5.116850751587141,0.967741935483871,0.8333333333333334,0.8333333333333334,95,14.331581753408315,2390.6399435559515,4146.676953852222
28,10,30,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut,5.266660831728206,2.5454545454545454,0.9032258064516129,0.3225806451612903,68,14.050237101870799,2722.484340596514,5757.799212506816
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut,5.018611491490988,4.875,1.3,0.23333333333333334,75,17.230620607367243,2605.2907503612205,4136.951794290235
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut,4.981042857249075,1.5238095238095237,0.8888888888888888,0.5555555555555556,87,17.91753311208207,2609.261719377186,3835.7267302154455
7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,coconut,5.16932754820211,0.4375,0.21212121212121213,0.45454545454545453,54,13.656711648218566,2400.803242773122,4376.054044530966
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,5.3577677778372745,1.6111111111111112,0.9666666666666667,0.5666666666666667,75,13.163405320671972,2793.9410288187405,6169.352547377394
34,15,34,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut,5.4192097644567605,2.125,0.9714285714285714,0.42857142857142855,83,10.922190543479765,2465.145999862468,6080.010862490356
14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut,4.9157282624834435,0.5833333333333334,0.5384615384615384,0.8846153846153846,62,18.612674699928018,2539.115438020978,3546.007566768984
18,19,29,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut,5.098910322120286,0.9,0.6,0.6333333333333333,66,15.57595273250505,2552.0150851324925,4493.459585358398
7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut,4.8846573320673325,0.3181818181818182,0.19444444444444445,0.5833333333333334,63,18.438552659541823,2438.409003672455,3380.890148272391
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut,4.984005937176781,0.8571428571428571,0.6857142857142857,0.7714285714285715,85,18.80576986141414,2746.738996176892,4189.085303305472
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut,5.302696963596792,1.3,1.3,0.9666666666666667,97,12.468714039129999,2504.688347498724,5298.578879993528
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut,5.372556593016106,3.2222222222222223,1.0,0.27586206896551724,65,11.441737241694465,2464.697656105516,5761.354875809987
10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut,4.989955558052637,0.4,0.35714285714285715,0.8571428571428571,61,17.80982695068235,2616.7959771171872,4023.7008983918554
0,29,32,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut,5.151275920460471,0.0,0.0,0.8787878787878788,61,15.986495448998568,2760.0946507275403,4816.394703850816
32,11,31,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut,4.884403795720442,2.6666666666666665,1.0,0.34375,74,20.665030808844893,2732.1571323926923,3872.8572439558584
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut,5.410766258700516,3.3636363636363638,1.121212121212121,0.30303030303030304,79,12.315442315483976,2756.23309663301,6453.084344893114
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,5.06738898315729,0.6666666666666666,0.7142857142857143,1.0357142857142858,76,14.601771495995271,2318.166475357908,3959.5960846032485
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,4.958092500813497,1.0333333333333334,0.8611111111111112,0.8055555555555556,95,17.612428721789243,2506.6370950183828,3842.1550296647442
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,5.33064919757331,0.5483870967741935,0.6071428571428571,1.0714285714285714,74,12.759326122471872,2635.7199840385283,5967.889896562144
1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998,coconut,4.883483565972298,0.07692307692307693,0.03225806451612903,0.3870967741935484,43,20.159935556657178,2662.9260408943564,3638.311135752664
6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut,5.312347794650722,0.42857142857142855,0.2,0.43333333333333335,48,13.46135372304188,2730.3106900626385,5512.178585738227
15,28,32,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut,5.417884002643062,0.5172413793103449,0.45454545454545453,0.8484848484848485,75,12.750492816915639,2873.982351304902,6472.352174332338
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,5.257530204754448,1.08,0.9,0.8,80,13.441523383538776,2580.862386547834,5083.496806511072
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,5.376189121099523,0.125,0.0967741935483871,0.7419354838709677,56,13.141572754610433,2841.1660251377803,6391.653225256995
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,5.365357253534983,0.2962962962962963,0.2962962962962963,0.9629629629629629,60,10.947106689018295,2341.231719149063,5438.256687398362
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,5.124244295468182,0.6896551724137931,0.7407407407407407,1.037037037037037,74,14.363350625606456,2413.7194146073452,4406.666496447428
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,4.963844132688797,1.368421052631579,0.9285714285714286,0.6428571428571429,71,17.822391153941147,2551.150542295315,3903.1156741130935
1,6,35,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut,4.998348424721737,0.14285714285714285,0.027777777777777776,0.16666666666666666,42,17.457145552046274,2586.5946348676844,3976.882187022694
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut,5.009566972977743,0.8709677419354839,0.84375,0.9375,88,17.552944736278445,2630.130385175148,4314.190120415732
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,4.906222232425081,2.875,0.6571428571428571,0.2,64,17.681657282497554,2389.2864000064733,3501.479222617959
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,5.267361286157892,0.0,0.0,0.8125,57,12.285791466430535,2382.259570135379,4836.233816403096
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,5.259054654152799,5.428571428571429,1.4615384615384615,0.23076923076923078,69,12.878192261647376,2476.4714228255043,4887.6349225251415
25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut,4.911455893702882,1.9230769230769231,0.9259259259259259,0.4444444444444444,63,20.12356647958524,2733.525600187534,3852.2583807375563
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,4.973511127785273,6.666666666666667,1.2121212121212122,0.15151515151515152,77,17.442837508799517,2521.073884121462,3741.9331527724266
0,19,31,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut,5.191454458975572,0.0,0.0,0.59375,50,13.400606621797156,2408.4879794975964,4560.810844145617
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,4.977816679281002,2.6,0.7878787878787878,0.2727272727272727,67,16.935963371141238,2458.375513263087,3740.738118062938
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,5.211932530695056,1.1290322580645162,1.0,0.8571428571428571,99,14.717486796604591,2699.8969794164136,5162.824629793649
19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut,5.41978946877861,0.6129032258064516,0.6129032258064516,0.967741935483871,79,11.96710851070551,2702.550938037602,6647.25600022458
31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut,5.0059601774154965,2.2142857142857144,0.9117647058823529,0.38235294117647056,77,18.940062043699232,2827.758255795201,4404.450268970997
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,5.280211960906015,0.5666666666666667,0.6296296296296297,1.0740740740740742,72,12.415764768002624,2438.5990127699597,5108.373523376614
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,5.3496761052940585,0.06451612903225806,0.06451612903225806,0.967741935483871,62,11.707820398105719,2464.9656071522954,5448.409401089618
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,5.111495031429619,2.142857142857143,1.1538461538461537,0.5,68,14.971410074415248,2484.0297478655707,4477.721280196976
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,5.3701779320671434,0.5,0.23529411764705882,0.4411764705882353,56,13.225755360457393,2842.2294030672765,6197.396671290602
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,4.885365251873171,1.3846153846153846,0.5,0.3333333333333333,65,19.03814364801559,2519.484960858072,3433.141485567749
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,4.913590103430682,0.27586206896551724,0.25806451612903225,0.9032258064516129,66,17.682429423761945,2407.060474861612,3447.9318703614135
40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut,5.168354730330312,1.7391304347826086,1.3333333333333333,0.7333333333333333,91,15.68861021690481,2755.322337132188,4812.371682223597
27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut,5.043825824367228,2.4545454545454546,0.7941176470588235,0.29411764705882354,70,17.48436316340194,2711.1624556841734,4284.672243992814
21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut,5.116944598711455,1.0,0.65625,0.625,72,15.30328317507743,2552.968275225985,4245.172640218765
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut,5.423329169815476,0.3,0.08333333333333333,0.25,47,11.858483146001838,2687.516087806127,6073.215369165791
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,5.246630354137401,1.2941176470588236,0.7857142857142857,0.5714285714285714,65,13.869260503756013,2634.122190142824,5512.797941685299
27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut,5.40369405767504,3.0,0.8709677419354839,0.25806451612903225,65,11.698125110710937,2599.625407756328,5850.538090465065
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,5.322660507348548,2.4444444444444446,0.6470588235294118,0.23529411764705882,63,13.304807678162026,2726.532561293075,5798.851812026816
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,5.261509744786401,1.0,0.8484848484848485,0.8181818181818182,87,13.962297072023974,2691.5442413293117,5550.081751320357
23,21,26,26.45488737,93.45042636,5.901495543999999,149.2220255,coconut,5.012114369724412,1.0454545454545454,0.8518518518518519,0.7777777777777778,70,16.457110705329153,2472.220504032279,3947.6518777257684
37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut,5.033204490907375,6.166666666666667,1.0571428571428572,0.14285714285714285,76,15.777419427159394,2420.63276606088,3931.759324587635
